,Bedroom,Dinning,Livingroom,Bathroom,Kitchen,bench,snowboard,surfboard,chair,couch,potted plant,bed,dining table,y_test,y_pred
38082,0.0,0.0,0.0,0.0,0.0,0.0,0.91625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9
98940,0.0,0.0,0.0,0.0,0.0,0.0,0.81481,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
70252,0.75392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
115980,0.0,0.0,0.0,0.0,0.0,0.56963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115065,0.0,0.0,0.0,0.79586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26598,0.0,0.0,0.0,0.0,0.0,0.0,0.8858,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
3051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65817,0.0,0.0,0.86579,0.0,1.0,1.0
107537,0.0,0.0,0.0,0.0,0.0,0.0,0.79559,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
45792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36417,0.0,0.0,0.0,0.0,0.0,0.0,0.5
92626,0.0,0.0,0.80332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93520,0.0,0.0,0.0,0.0,0.0,0.47276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66574,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1518,0.0,0.0,0.0,0.0,0.0,0.4025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
64169,0.0,0.0,0.0,0.0,0.0,0.33637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
94429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73369,0.0,0.0,0.0,0.1
88664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78869,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6493,0.0,0.0,0.0,0.0,0.0,0.0
99785,0.0,0.0,0.0,0.0,0.0,0.0,0.9028,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
57550,0.83254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
38375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82057,0.0,0.0,0.0,0.0,0.0,0.5
31031,0.7813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
16503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47536,0.0,0.0,0.0,0.0,0.0,1.0,0.5
115123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76746,0.0,0.0,0.0,0.0,0.0,0.0,0.4
21979,0.0,0.75994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
67593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84101,0.0,0.26435,0.0,0.0,0.0,0.3
83345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90024,1.0,0.9
109843,0.0,0.0,0.0,0.0,0.0,0.80758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88348,0.0,0.0,0.39472,1.0,0.8
70239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71766,0.0,0.0,0.85418,0.0,1.0,1.0
25796,0.0,0.0,0.0,0.0,0.0,0.68656,0.0,0.0,0.55044,0.5683,0.0,0.0,0.0,0.0,0.1
38827,0.0,0.0,0.0,0.0,0.0,0.69404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1
89984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40442,1.0,1.0
30449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73832,0.64308,0.0,0.0,0.0,1.0,0.5
31862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83352,0.0,0.83268,0.0,0.0,0.0,0.3
103488,0.0,0.0,0.0,0.0,0.0,0.0,0.87467,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
90410,0.0,0.81752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8
84665,0.0,0.0,0.0,0.76508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3
30472,0.0,0.0,0.0,0.84923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391,0.0,0.0,0.0,0.0,0.0,0.0,0.7
76077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91013,0.0,0.0,0.91013,0.0,1.0,0.5
45569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42444,0.0,0.0,0.0,0.0,0.0,1.0,0.7
2651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26406,0.0,0.0,0.0,0.0,1.0,0.6
11520,0.0,0.0,0.0,0.0,0.0,0.6007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49582,0.0,0.0,0.0,0.0,0.0,0.0,0.5
9526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39422,0.0,0.0,0.0,0.0,0.0,1.0,0.9
39084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83934,1.0,0.0
40071,0.0,0.0,0.76359,0.0,0.0,0.0,0.0,0.0,0.0,0.27781,0.0,0.0,0.0,0.0,1.0
61624,0.0,0.0,0.0,0.0,0.0,0.71819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76907,0.0,0.75533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80271,0.0,0.0,0.0,0.0,0.0,0.0,0.91101,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
110956,0.0,0.0,0.0,0.0,0.0,0.0,0.83065,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
45707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63276,0.66093,0.0,0.0,0.0,0.0,0.5
21691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2547,0.0,0.0,0.0,0.0,0.0,1.0,1.0
102825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35698,0.0,0.0,0.0,0.0,0.0,0.0,0.1
15949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39484,0.0,0.0,0.78699,0.0,0.7
97740,0.0,0.0,0.0,0.0,0.0,0.73686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83445,0.0,0.61018,0.0,0.0,0.0,0.3
57024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79514,0.0,1.0
83202,0.0,0.0,0.0,0.0,0.0,0.70311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.819,0.0,0.0,0.0,0.0,0.1
71691,0.0,0.75154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
38808,0.80269,0.0,0.0,0.0,0.0,0.69056,0.0,0.25829,0.0,0.0,0.0,0.0,0.0,0.0,0.2
67578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56265,0.0,0.0,0.0,0.0,0.0,0.0,0.8
98720,0.0,0.0,0.0,0.0,0.0,0.3561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
82093,0.0,0.0,0.0,0.0,0.0,0.0,0.89249,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
58568,0.0,0.0,0.0,0.0,0.0,0.0,0.87061,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
104660,0.80114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
82800,0.77868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52002,0.65973,0.0,1.0,0.5
71951,0.0,0.0,0.0,0.0,0.0,0.0,0.74612,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
14031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68291,0.0,1.0,0.9
53712,0.0,0.0,0.0,0.81791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61817,0.0,0.0,0.0,0.0,0.0,1.0,0.9
112867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87345,0.0,0.0,0.0,0.0,0.0,0.0,0.8
98087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52241,0.0,0.0,0.0,0.0,1.0,0.7
11553,0.0,0.0,0.0,0.0,0.0,0.66788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
22752,0.0,0.0,0.0,0.77634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
32604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74383,0.0,0.0,0.0,0.0,0.0,1.0,0.1
54831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85467,0.0,0.0,0.0,1.0,0.9
11750,0.0,0.0,0.0,0.0,0.0,0.0,0.77525,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9
69452,0.0,0.0,0.0,0.0,0.0,0.0,0.46189,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33341,1.0,1.0
34157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45469,0.83796,0.0,0.0,0.0,0.2
101404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3805,0.0,0.44604,1.0,0.4
3494,0.0,0.0,0.0,0.0,0.0,0.0,0.7413,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2590,0.0,0.0,0.0,0.0,0.0,0.0,0.75674,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
100053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6895,1.0,1.0
86491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36891,0.41613,0.46573,0.0,0.46573,0.0,0.3
47642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2703,1.0,0.9
117920,0.0,0.0,0.0,0.77014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5333333333333333
48686,0.0,0.0,0.0,0.77899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14612,0.0,0.0,0.0,0.0,0.0,0.61521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27735,1.0,1.0
113330,0.0,0.0,0.0,0.0,0.0,0.0,0.85112,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
16252,0.0,0.75048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
17710,0.0,0.0,0.0,0.0,0.0,0.0,0.70154,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
39628,0.0,0.0,0.0,0.80623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98527,0.0,0.0,0.0,0.0,0.0,0.0,0.64503,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
47874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44957,0.0,0.0,0.0,0.0,0.0,1.0
45561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38862,0.0,0.0,0.0,0.0,1.0,0.2
51907,0.0,0.0,0.0,0.0,0.0,0.0,0.88638,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
12348,0.76394,0.0,0.0,0.0,0.0,0.84453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
4318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88784,0.0,0.0,0.79773,0.0,0.0,1.0
103591,0.0,0.0,0.0,0.0,0.0,0.79107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
44133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66006,0.0,1.0,1.0
78744,0.0,0.0,0.0,0.84306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
64485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63141,1.0,1.0
117190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88331,0.0,0.0,0.0,0.0,0.0,0.7
101601,0.0,0.0,0.0,0.0,0.0,0.71269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102583,0.0,0.0,0.0,0.0,0.0,0.75751,0.0,0.0,0.0,0.63459,0.0,0.0,0.0,0.0,0.3
87625,0.0,0.88461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2
53804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38845,0.0,0.0,0.0,0.0,0.0,0.0,1.0
117208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42967,0.53562,0.0,0.0,0.0,1.0,0.5
101502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26462,0.0,0.0,0.0,1.0,0.6
67148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71484,0.0,1.0,1.0
44225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.365,0.0,0.0,0.0,0.0,0.0,0.0,0.8
35704,0.0,0.0,0.0,0.0,0.0,0.0,0.67857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71642,0.0,1.0
32065,0.0,0.0,0.0,0.0,0.0,0.0,0.28549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
85719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31492,0.0,0.0,0.0,0.0,0.0,1.0,0.3
13117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88003,0.8531,0.0,0.0,0.0,0.0,0.6
87121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69351,0.0,0.0,0.0,0.0,0.0,0.0,0.6
43913,0.0,0.0,0.0,0.80309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8853,0.0,0.0,0.0,0.0,0.0,0.81662,0.0,0.0,0.90646,0.0,0.0,0.0,0.0,1.0,0.2
62357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74221,0.0,0.0,0.0,0.0,0.0,1.0,0.1
70163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61121,1.0,1.0
81447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33113,0.0,0.0,0.0,0.0,0.0,0.0,0.7
110568,0.0,0.0,0.0,0.0,0.0,0.57898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89126,1.0,1.0
42719,0.0,0.0,0.0,0.0,0.0,0.81894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89855,0.0,0.0,0.36313,1.0,0.1
96743,0.0,0.0,0.0,0.0,0.0,0.0,0.76459,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
92974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5867,0.0,1.0,1.0
58139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89017,0.0,0.0,0.0,1.0,0.7
117037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27009,0.40136,0.0,0.0,0.0,1.0,0.2
109064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70173,0.0,0.0,0.38805,1.0,0.4
65195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30568,0.0,0.0,0.0,0.0,0.0,0.0,0.8
13719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6057,0.0,1.0
68072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82636,0.80902,0.0,0.0,0.69663,1.0,0.3
9738,0.0,0.0,0.0,0.87326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32755,0.0,0.0,0.0,0.0,0.0,0.83851,0.0,0.0,0.0,0.91784,0.0,0.0,0.0,1.0,0.2
80117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71148,0.75967,0.0,0.0,0.0,1.0,0.4
69099,0.0,0.0,0.0,0.0,0.0,0.0,0.39498,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
101927,0.0,0.75826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9
107060,0.0,0.0,0.0,0.0,0.0,0.0,0.92024,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
96501,0.0,0.82805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7
115795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90663,0.0,0.0,0.0,0.0,0.0,0.2
18425,0.78375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8422,0.0,0.83176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7
79648,0.0,0.0,0.0,0.82301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9752,0.0,0.78927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
21674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30935,0.0,0.0,0.0,0.0,0.7
32092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69332,1.0,0.3
53869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87912,0.0,0.0,0.0,0.0,1.0,0.8
110939,0.0,0.76253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8
52507,0.0,0.0,0.0,0.0,0.0,0.8769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
26872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54749,0.0,0.0,0.0,0.0,0.0,0.8
99136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58153,0.0,0.0,0.0,0.0,0.1
69539,0.0,0.0,0.0,0.9098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
83028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92882,0.0,1.0,1.0
111577,0.0,0.0,0.0,0.77574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
12137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35354,0.0,0.0,0.79466,1.0,0.4
24360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44615,0.0,0.0,0.0,0.0,0.0,0.0,0.2
102982,0.0,0.0,0.0,0.0,0.0,0.0,0.92461,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
87008,0.0,0.75592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
66450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84451,0.0,0.0,0.0,0.0,0.0,0.2
49107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89036,0.0,0.0,0.0,0.0,1.0,0.2
35562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89929,1.0,1.0
49647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35502,0.0,0.0,0.0,0.0,0.0,1.0,0.6
112347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28662,0.73014,0.0,0.0,0.0,0.0,1.0
58846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63156,0.0,0.0,0.0,0.0,0.0,1.0,0.3
108814,0.0,0.0,0.0,0.0,0.0,0.80746,0.0,0.0,0.0,0.8521,0.67457,0.0,0.68114,0.0,0.3
92784,0.80659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
115447,0.0,0.0,0.0,0.0,0.0,0.89913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6201,1.0,1.0
111935,0.0,0.0,0.0,0.0,0.0,0.61714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10491,0.0,0.0,0.0,0.0,0.0,0.93984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
108492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72658,0.79309,0.73878,0.0,0.0,0.0,0.4
114418,0.0,0.0,0.0,0.0,0.0,0.0,0.87275,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9
72717,0.82602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3
70386,0.0,0.0,0.0,0.0,0.0,0.89819,0.0,0.0,0.86815,0.89717,0.0,0.0,0.69611,0.0,0.3
123,0.0,0.0,0.0,0.0,0.0,0.0,0.75981,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
47816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91092,0.0,0.0,0.72698,0.0,0.0,0.4
67492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54685,0.0,0.0,0.0,0.0,0.0,0.0,0.4
14749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5011,0.90683,0.0,0.0,0.0,1.0,0.9
23909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78479,0.0,0.0,0.0,0.0,0.0,0.0,0.3
98632,0.0,0.0,0.0,0.0,0.0,0.0,0.89469,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
34788,0.0,0.0,0.0,0.85192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
103317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46886,0.0,0.0,0.0,0.0,1.0,0.8
3892,0.0,0.75039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7
42104,0.0,0.0,0.0,0.0,0.0,0.89066,0.0,0.0,0.0,0.3177,0.0,0.0,0.0,0.0,0.4
113471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64857,0.0,1.0
43984,0.0,0.0,0.0,0.0,0.0,0.67213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
972,0.0,0.0,0.0,0.0,0.0,0.0,0.68267,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
62378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61802,0.79822,0.54609,0.0,0.0,1.0,0.6
91586,0.0,0.8136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333
80919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76864,1.0,0.9
86084,0.0,0.0,0.0,0.0,0.0,0.0,0.89074,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
41602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55372,0.0,0.0,0.0,0.0,0.0,1.0,0.2
117112,0.0,0.0,0.0,0.7944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
43284,0.0,0.77051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4083333333333333
56688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47208,0.81151,0.60267,0.0,0.45052,0.0,0.3
36298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67131,1.0,1.0
96784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2813,0.0,0.0,0.80679,0.0,0.0,1.0
19032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87287,0.74425,0.0,0.0,0.0,0.0,0.5
3080,0.0,0.0,0.0,0.0,0.0,0.52365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42604,1.0,1.0
113202,0.0,0.0,0.0,0.77305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
92221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84756,0.0,0.0,0.0,0.0,0.0,0.0
74660,0.0,0.0,0.0,0.78974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
50768,0.0,0.0,0.0,0.0,0.0,0.60953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1
9203,0.0,0.0,0.0,0.75486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10714285714285714
114122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27598,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48495,0.0,0.0,0.0,0.5
1245,0.0,0.0,0.0,0.0,0.0,0.0,0.80833,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
15919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90119,0.0,0.0,0.0,0.0,1.0
79016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89354,0.93173,0.68228,0.0,0.68228,0.0,0.0
