,Bedroom,Dinning,Livingroom,Bathroom,Kitchen,bench,snowboard,surfboard,chair,couch,potted plant,bed,dining table,toilet,tv,refrigerator,y_test,y_pred
23701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7114,0.0,0.0,0.0,0.0,0.0,0.75228,0.0,1.0,0.5
89281,0.0,0.0,0.0,0.0,0.0,0.85642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53643,0.0,0.0,0.0,0.0,0.0,0.0,0.78314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
10957,0.0,0.0,0.0,0.0,0.0,0.44037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6421,0.0,0.0,0.0,0.0,0.0,0.0,0.76945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
75282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89821,0.0,0.0,0.0,1.0,0.9
63499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88813,0.60368,0.8717,0.0,0.69032,0.0,0.0,0.0,0.0,0.0
88800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75932,0.0,1.0,0.0
7077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84347,0.0,0.0,0.0,0.0,0.0,1.0
76691,0.0,0.0,0.76023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6
23520,0.0,0.0,0.0,0.0,0.0,0.28231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96315,0.0,0.77607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9
88454,0.81598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.872,0.0,0.0,0.64508,0.0,0.0,0.0,0.0,0.0,0.3
74190,0.0,0.0,0.78483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
29711,0.85353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
82916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1
89074,0.0,0.0,0.0,0.0,0.0,0.0,0.91569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
26753,0.0,0.0,0.0,0.0,0.0,0.48862,0.0,0.0,0.90041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3
65967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97353,0.86481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
113805,0.0,0.0,0.0,0.86507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
27550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84221,0.0,0.0,0.0,1.0,0.7
72397,0.0,0.0,0.0,0.0,0.0,0.72247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29223,0.0,0.68934,0.0,0.0,0.0,0.0,1.0,0.5
7221,0.0,0.75915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
84751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79121,0.30132,0.0,0.0,0.0,0.0,0.0,1.0,0.4
55531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89151,0.8643,0.82034,0.0,0.0,0.0,0.0,0.0,0.0,0.2
16721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
65347,0.77879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54159,0.0,0.0,0.0,0.0,1.0,0.9
47552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55841,0.0,0.0,1.0
47420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36175,0.0,0.426,0.79279,0.0,0.0,0.0,0.0,0.7
47513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66061,0.0,0.0,0.47057,0.0,0.0,0.0,1.0,0.6
54571,0.0,0.0,0.0,0.0,0.0,0.0,0.85284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
12261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89948,0.0,0.0,0.0,1.0,0.2
83825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80378,0.0,0.80378,0.0,0.0,0.0,0.0,0.0,0.8
27384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31591,0.0,0.0,0.0,1.0,1.0
75754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62867,0.0,0.0,0.0,1.0,1.0
82776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87879,0.82959,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.415,0.80292,0.0,0.87697,0.0,0.0,0.0,0.0,1.0,0.7
59536,0.0,0.75012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
32012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
110339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84956,0.0,0.0,0.0,0.0,0.0,0.39438,0.0,0.0,0.9
36494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3543,0.0,0.0,0.0,0.0,1.0,1.0
9339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7
84339,0.0,0.0,0.0,0.0,0.0,0.0,0.57708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
117123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9
78828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82829,0.0,0.0,0.84598,0.0,0.0,0.0,0.0,1.0,0.9
49297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
79325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4857,0.0,0.0,0.0,0.0,1.0,1.0
45354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37977,0.37977,0.34383,0.0,0.0,0.0,0.0,0.0,0.0,0.5
32897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84229,0.86558,0.89695,0.0,0.32203,0.0,0.0,0.0,0.0,0.0
103156,0.0,0.0,0.0,0.77821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17666666666666667
22311,0.0,0.0,0.0,0.0,0.76666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
58497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
92917,0.0,0.0,0.0,0.0,0.0,0.79957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
69530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3
10438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106729,0.0,0.0,0.0,0.75903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
63463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41183,0.0,0.0,0.0,0.0,1.0,0.4
38982,0.0,0.0,0.0,0.0,0.0,0.49108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
87874,0.0,0.0,0.0,0.0,0.0,0.0,0.7566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
53632,0.0,0.0,0.0,0.75382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
96210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82502,0.36437,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71729,0.45554,0.0,0.0,0.0,0.0,0.0,1.0,0.8
72686,0.0,0.0,0.0,0.0,0.0,0.0,0.67383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
31989,0.0,0.0,0.0,0.78374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50657,0.0,0.0,0.8
14403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81824,0.0,0.0,0.0,0.0,1.0
34206,0.0,0.0,0.0,0.0,0.76688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
104021,0.0,0.0,0.0,0.0,0.0,0.0,0.74885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
17379,0.0,0.0,0.0,0.0,0.0,0.0,0.65275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
80665,0.0,0.0,0.0,0.0,0.0,0.48114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92167,0.0,0.0,0.0,0.0,0.0,0.7547,0.0,0.0,0.0,0.38829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
53749,0.0,0.0,0.0,0.0,0.0,0.40943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2068,0.80375,0.0,0.0,0.0,0.0,0.0,0.93033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
23933,0.0,0.81879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
82940,0.0,0.7936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
58306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67569,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7
111006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25414,0.0,0.0,0.0,0.82171,0.0,0.78632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89098,0.0,0.0,0.6
112958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90667,0.0,0.0,0.0,0.0,1.0,1.0
13163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87372,0.0,0.0,0.3
80772,0.0,0.0,0.0,0.84254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
57507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
9027,0.0,0.0,0.0,0.0,0.0,0.0,0.34341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
32205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40069,0.0,0.0,0.0,0.0,1.0,0.1
38371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
66817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20461,0.0,0.0,0.0,0.78871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70386,0.0,0.0,0.0,0.0,0.0,0.89819,0.0,0.0,0.86815,0.89717,0.0,0.0,0.69611,0.0,0.0,0.0,0.0,0.2
32918,0.0,0.0,0.0,0.0,0.0,0.67096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68459,0.0,0.0,0.0,0.0,0.0,0.0,0.92606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
51133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70917,0.27002,0.0,0.33597,0.0,0.0,0.0,0.0,0.3
99534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37578,0.0,0.0,0.0
41352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51494,0.0,0.0,0.0,1.0,0.2
8552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53057,0.0,0.0,0.86018,0.0,0.0,0.0,0.0,1.0,0.9
43186,0.0,0.0,0.0,0.0,0.0,0.38032,0.0,0.0,0.0,0.0,0.0,0.4256,0.0,0.0,0.0,0.0,0.0,0.3
117025,0.0,0.0,0.0,0.0,0.0,0.78121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35052,0.0,0.0,0.0,0.0,0.0,0.0,0.8801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
104227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90008,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2
100473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5613,0.0,0.0,0.86167,0.0,0.0,0.0,0.0,1.0,1.0
81446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89078,0.4763,0.0,0.45036,0.0,0.0,0.0,0.0,1.0,0.8
17961,0.0,0.0,0.0,0.0,0.0,0.0,0.57475,0.0,0.30076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
59581,0.0,0.0,0.0,0.0,0.0,0.0,0.74854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2649,0.0,0.0,0.0,0.0,0.0,0.0,0.81752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
94541,0.0,0.0,0.0,0.0,0.0,0.78663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4
102704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9
13950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93858,0.0,0.0,0.0,0.0,0.0,0.88577,0.0,0.0,0.1
52672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
99362,0.0,0.0,0.0,0.0,0.0,0.77921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56488,0.76606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1
42584,0.0,0.0,0.0,0.0,0.0,0.0,0.79082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
105285,0.0,0.0,0.0,0.0,0.0,0.0,0.29149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
73821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29951,0.0,0.0,0.0,0.0,0.0,0.0,0.4
69132,0.0,0.0,0.0,0.0,0.0,0.40649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90074,0.0,0.0,0.0,0.0,0.0,0.55581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76363,0.0,0.0,0.0,0.0,1.0,0.8
18612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35633,0.85318,0.90517,0.0,0.0,0.0,0.0,0.0,0.0,0.2
101879,0.0,0.77056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9159,0.0,0.0,0.0,0.0,0.0,0.0,0.90774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
100649,0.0,0.0,0.0,0.0,0.0,0.0,0.92933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2141,0.0,0.0,0.0,0.0,0.0,0.3151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58028,0.0,0.0,0.0,1.0,0.9
10341,0.0,0.0,0.0,0.0,0.0,0.28883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4
95527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
96119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90755,0.0,0.0,0.85237,0.0,0.0,0.0,0.0,0.3
36881,0.0,0.0,0.0,0.0,0.0,0.0,0.73118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
9990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3475,0.65066,0.0,0.0,0.0,1.0,0.9
51786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71823,0.86149,0.0,1.0,0.4
68267,0.0,0.0,0.0,0.0,0.0,0.0,0.82656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
80249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64298,0.0,0.0,0.0,0.0,1.0,1.0
20347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87386,0.0,0.87386,0.0,0.0,0.0,0.0,0.0,0.0,0.1
28173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26023,0.0,0.0,0.0,1.0,1.0
111947,0.0,0.0,0.0,0.0,0.0,0.29489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
20037,0.0,0.0,0.0,0.0,0.0,0.0,0.88902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
86236,0.0,0.0,0.0,0.0,0.0,0.0,0.47317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
41431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66045,0.0,0.0,0.27434,0.0,0.0,0.0,0.0,1.0,0.8
98672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8937,0.0,0.0,0.0,1.0,0.0
52464,0.0,0.0,0.0,0.0,0.0,0.62244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
114235,0.0,0.77421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9
18043,0.0,0.0,0.0,0.0,0.0,0.0,0.85106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3
62703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81674,0.81405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1
53429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37735,0.0,0.0,0.0,0.33884,0.0,0.0,0.0,1.0,0.4
102095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32255,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6
97509,0.0,0.0,0.0,0.0,0.0,0.0,0.90903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
57024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79514,0.0,0.0,0.0,0.0,1.0
105313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7
36676,0.0,0.0,0.0,0.87536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7
32240,0.0,0.77735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79857,0.0,0.0,0.0,1.0,0.9
24110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2
73967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60657,0.90602,0.0,0.0,0.0,0.0,0.0,0.0,0.5
87868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85469,0.0,1.0,0.2
107333,0.0,0.0,0.0,0.82802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
73042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
92938,0.0,0.0,0.0,0.85335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33968,0.0,0.0,0.0,0.0,0.0,0.7
31372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
78416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33107,0.0,0.88429,0.0,0.33107,0.0,0.0,0.0,0.0,0.1
94840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72995,0.0,0.0,0.0,0.0,0.46595,0.0,0.0,0.0,1.0,0.8
58932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80199,0.0,0.86564,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23375,0.0,0.0,0.0,0.0,0.0,0.89928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93443,0.0,0.0,0.0,0.0,0.0,0.31094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
88159,0.0,0.0,0.0,0.0,0.0,0.58351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33200,0.0,0.0,0.0,0.88121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
81477,0.0,0.0,0.0,0.0,0.0,0.52506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63477,0.0,0.0,0.0,0.0,0.0,0.0,0.28865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
19266,0.0,0.0,0.0,0.0,0.0,0.27074,0.0,0.0,0.28309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22144,0.0,0.0,0.0,0.79522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3725,0.0,0.78654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
47472,0.0,0.0,0.78239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
87408,0.78029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3
75157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
52345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1
