,Bedroom,Dinning,Livingroom,Bathroom,Kitchen,bench,skateboard,surfboard,chair,couch,potted plant,bed,dining table,toilet,tv,refrigerator,y_test,y_pred
71348,0.0,0.0,0.0,0.76647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
90343,0.0,0.0,0.76255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
93318,0.0,0.0,0.0,0.0,0.0,0.0,0.86234,0.0,0.0,0.74311,0.0,0.0,0.64338,0.0,0.0,0.0,1.0,1.0
46877,0.0,0.0,0.0,0.0,0.0,0.0,0.57361,0.0,0.78651,0.0,0.8362,0.0,0.0,0.0,0.0,0.0,0.0,0.2
24346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7
57560,0.0,0.0,0.0,0.0,0.0,0.92664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8651,0.0,0.0,0.5
10183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87897,0.0,0.0,0.0,1.0,1.0
34633,0.0,0.0,0.0,0.0,0.0,0.0,0.62731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3
109941,0.0,0.7765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
100995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8
63642,0.0,0.0,0.0,0.0,0.0,0.57144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
2281,0.0,0.0,0.0,0.0,0.0,0.52073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60857,0.77929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69672,0.41684,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4
47260,0.78628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9
18209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44989,0.0,0.0,0.0,1.0,1.0
20395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91649,0.0,0.0,0.0,0.0,0.6
9722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79179,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
33741,0.0,0.0,0.0,0.82019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31008,0.0,0.0,0.0,0.0,0.0,0.0,0.38712,0.0,0.0,0.0,0.0,0.87491,0.84579,0.0,0.0,0.0,1.0,0.4
72704,0.0,0.0,0.0,0.0,0.0,0.0,0.50089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2
44878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71989,0.0,0.0,0.0,1.0,0.6
67175,0.0,0.0,0.0,0.0,0.0,0.0,0.87898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92883,0.0,1.0,0.1
8428,0.0,0.0,0.0,0.0,0.0,0.36579,0.0,0.0,0.0,0.85776,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2
7076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
74494,0.0,0.0,0.0,0.0,0.0,0.0,0.34684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7
41130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86843,0.0,0.0,0.2
40697,0.0,0.0,0.0,0.75765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34894,0.0,0.0,0.0,0.79429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50395,0.0,0.0,0.0,0.0,0.0,0.6
116356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41672,0.0,0.0,0.0,1.0,1.0
88347,0.0,0.0,0.7988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
111924,0.0,0.0,0.0,0.0,0.0,0.0,0.87394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3
42780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59731,0.0,1.0,0.0
24000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7047,0.0,0.0,0.1
30855,0.0,0.0,0.0,0.0,0.0,0.0,0.68206,0.2609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6
8855,0.0,0.0,0.0,0.0,0.0,0.89369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5993,0.0,0.0,0.1
20219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27462,0.0,0.0,0.0,0.0,0.7
71730,0.0,0.0,0.0,0.78275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
101883,0.0,0.0,0.0,0.0,0.0,0.38684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87327,0.0,0.0,0.0,0.0,0.0,0.0,0.40815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
66495,0.0,0.0,0.0,0.0,0.0,0.4069,0.0,0.0,0.0,0.81069,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1
77610,0.0,0.0,0.0,0.0,0.0,0.82444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
65052,0.0,0.79655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82168,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
104727,0.0,0.0,0.7922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
64504,0.0,0.0,0.0,0.0,0.0,0.0,0.44926,0.0,0.0,0.0,0.0,0.0,0.49616,0.0,0.0,0.0,1.0,1.0
30890,0.0,0.0,0.0,0.0,0.0,0.89232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98637,0.0,0.0,0.0,0.0,0.75126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30005,0.0,0.0,0.4
112788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3
39385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10152,0.0,0.0,0.0,0.0,0.0,0.0,0.42089,0.86015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
100237,0.0,0.0,0.0,0.0,0.0,0.0,0.43218,0.0,0.0,0.83489,0.0,0.0,0.69866,0.0,0.0,0.0,0.0,0.9
31468,0.0,0.0,0.0,0.85198,0.0,0.0,0.0,0.70721,0.0,0.5188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
29882,0.76501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
24573,0.0,0.0,0.0,0.0,0.0,0.0,0.45486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.425
42371,0.0,0.0,0.0,0.0,0.0,0.0,0.25005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05611916625518097
15275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
23858,0.0,0.0,0.8117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81339,0.0,0.0,0.0,0.0,1.0,0.9
90073,0.0,0.0,0.0,0.0,0.0,0.0,0.3117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
86078,0.81162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3
53549,0.0,0.76198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
5107,0.0,0.0,0.0,0.75254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4
117158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4605,0.34499,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
79653,0.0,0.0,0.0,0.0,0.0,0.0,0.8782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89086,0.0,1.0,0.5
118145,0.0,0.0,0.0,0.0,0.0,0.0,0.65133,0.70148,0.0,0.0,0.0,0.0,0.59884,0.0,0.0,0.0,1.0,0.4
92814,0.0,0.77653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
1005,0.80151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8
115740,0.0,0.0,0.0,0.0,0.0,0.0,0.67798,0.41093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
32980,0.0,0.0,0.0,0.0,0.0,0.82056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6753,0.0,0.0,0.0,0.79967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86855,0.0,0.0,0.0,0.0,1.0,1.0
102872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91148,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8
100606,0.75254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
78906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74052,0.0,1.0,0.7
41746,0.0,0.0,0.0,0.0,0.0,0.0,0.85464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1
84676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91106,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1
1321,0.0,0.0,0.75281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2902,0.0,0.0,0.0,0.0,0.0,0.0,0.89045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15
51299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56408,0.92028,0.0,0.0,0.0,1.0,0.1
51155,0.0,0.0,0.0,0.0,0.0,0.0,0.47471,0.55547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6
90410,0.0,0.81752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
10116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90352,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9
95926,0.0,0.0,0.0,0.0,0.0,0.0,0.50224,0.6169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
93252,0.0,0.0,0.0,0.0,0.0,0.43832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76055,0.0,0.0,0.0,0.79579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
115809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37709,0.0,0.0,0.0,0.0,0.0,0.0,0.3
84868,0.0,0.0,0.0,0.0,0.0,0.0,0.5352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
88766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33453,0.0,0.0,0.0,0.33453,0.0,0.0,0.0,0.0,0.9
97892,0.0,0.0,0.0,0.0,0.0,0.0,0.2819,0.0,0.88365,0.43796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
44274,0.0,0.0,0.0,0.0,0.0,0.0,0.40903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
68121,0.0,0.0,0.84225,0.0,0.0,0.0,0.51306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
60621,0.0,0.0,0.0,0.76655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6
82756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28649,0.28649,0.69469,0.0,0.0,0.0,0.0,0.0,0.0,0.2
74055,0.0,0.0,0.0,0.0,0.0,0.67804,0.91782,0.0,0.0,0.0,0.0,0.48718,0.0,0.0,0.0,0.0,0.0,0.7
36518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28739,0.75599,0.0,0.0,0.0,0.0,0.0,1.0,0.8
30071,0.82867,0.0,0.0,0.0,0.0,0.0,0.35132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
85079,0.0,0.0,0.0,0.0,0.0,0.5435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
61463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7969,0.0,0.0,0.8706,0.0,0.0,0.0,0.0,1.0,0.8
7077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84347,0.0,0.0,0.0,0.0,0.0,0.8
98368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50117,0.0,0.0,0.0,0.8262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112682,0.0,0.0,0.0,0.0,0.81166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53569,0.0,0.0,0.2
78,0.76348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8
91175,0.0,0.0,0.0,0.0,0.0,0.87211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61614,0.0,0.0,0.1
60724,0.0,0.0,0.0,0.0,0.0,0.88307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94448,0.0,0.0,0.0,0.0,0.0,0.0,0.40177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
70368,0.0,0.0,0.0,0.0,0.0,0.57844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96526,0.0,0.0,0.0,0.0,0.0,0.5613,0.0,0.0,0.0,0.5613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66810,0.0,0.0,0.0,0.0,0.0,0.0,0.55723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
73952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36104,0.0,0.0,0.0,0.0,1.0,1.0
104850,0.0,0.75946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8
88277,0.0,0.0,0.0,0.0,0.0,0.69331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42654,0.0,0.0,0.0,0.0,0.0,0.0,0.33255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75669,0.0,1.0,0.675
60177,0.0,0.0,0.0,0.0,0.0,0.0,0.51778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4
78922,0.0,0.0,0.0,0.0,0.0,0.72819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33412,0.0,0.0,0.0,1.0,1.0
76809,0.0,0.79849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
76276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83698,0.83692,0.34383,0.39201,0.0,0.0,0.0,0.0,0.0,0.2
51835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
63766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
27465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34776,0.0,0.54062,0.0,0.0,0.0,0.0,0.0,0.0,0.6
40795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61406,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4
21243,0.0,0.0,0.0,0.0,0.0,0.0,0.56333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
51911,0.75504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
64488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89351,0.0,0.66388,0.66388,0.0,0.0,0.0,0.0,0.0,0.5
113267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78812,0.0,0.89389,0.0,0.0,0.0,0.0,0.0,0.0,0.1
67039,0.0,0.0,0.0,0.0,0.0,0.0,0.69666,0.67256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
818,0.0,0.0,0.0,0.83152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62577,0.0,0.64694,0.0,0.0,0.0,0.0,0.0,0.0,0.6
70241,0.0,0.79893,0.0,0.0,0.0,0.0,0.0,0.0,0.73596,0.30331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
79591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
86619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7613,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
77894,0.0,0.0,0.0,0.0,0.0,0.0,0.34776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36924,0.75359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1
16547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
13911,0.0,0.0,0.0,0.0,0.0,0.0,0.53081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
55437,0.0,0.0,0.0,0.85757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
54687,0.85319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77195,0.0,0.0,0.0,1.0,1.0
99528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
93684,0.78897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113810,0.0,0.0,0.0,0.0,0.0,0.0,0.88248,0.56415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9
33389,0.0,0.0,0.0,0.0,0.0,0.71433,0.0,0.0,0.0,0.0,0.0,0.0,0.93251,0.0,0.0,0.0,0.0,0.9
73285,0.0,0.0,0.0,0.0,0.0,0.0,0.3947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58543,0.0,0.0,0.0,0.0,0.0,0.34774,0.0,0.0,0.0,0.0,0.0,0.71426,0.0,0.0,0.0,0.0,0.0,0.4
3945,0.0,0.0,0.0,0.7546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
27639,0.0,0.0,0.0,0.0,0.0,0.0,0.62209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
34106,0.0,0.0,0.0,0.0,0.0,0.48884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
53567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
109678,0.0,0.0,0.0,0.0,0.0,0.0,0.8453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3
37025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72805,0.79279,0.53679,0.0,0.0,0.0,0.0,0.2
99366,0.0,0.0,0.0,0.0,0.0,0.0,0.70234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7
22220,0.0,0.0,0.0,0.0,0.0,0.87133,0.0,0.0,0.54296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
96692,0.0,0.0,0.0,0.0,0.0,0.0,0.7462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8
59068,0.0,0.0,0.0,0.0,0.0,0.0,0.72001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3
92338,0.0,0.0,0.0,0.0,0.0,0.0,0.86963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
28189,0.79155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
103076,0.82416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7
33826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75289,0.73891,0.0,0.0,0.0,1.0,0.5
106603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54858,0.0,1.0,0.8
77557,0.0,0.0,0.0,0.0,0.0,0.0,0.36019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29182,0.0,1.0,0.2
34086,0.0,0.0,0.0,0.0,0.0,0.0,0.60598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4
117163,0.0,0.0,0.0,0.0,0.0,0.0,0.38897,0.0,0.0,0.0,0.0,0.0,0.82377,0.0,0.0,0.0,1.0,1.0
16461,0.0,0.0,0.0,0.0,0.0,0.0,0.67822,0.0,0.65648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
26937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79105,0.0,0.0,0.38958,0.0,0.0,0.0,0.0,1.0,0.9
5558,0.0,0.81338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
52327,0.0,0.0,0.0,0.0,0.0,0.87897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34453,0.78196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
37587,0.0,0.0,0.0,0.0,0.0,0.0,0.33451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
72541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46656,0.88903,0.85254,0.0,0.0,0.0,0.0,0.0,0.0,0.1
61523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41107,0.0,0.0,0.0,0.0,1.0,1.0
41288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55215,0.0,0.0,0.0,1.0,1.0
111498,0.0,0.0,0.0,0.0,0.0,0.0,0.55849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9
105921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85437,0.0,0.0,0.0,0.0,1.0,1.0
94027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56657,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
36906,0.0,0.0,0.0,0.0,0.0,0.52631,0.0,0.0,0.0,0.0,0.36022,0.0,0.0,0.0,0.0,0.0,1.0,0.0
111622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7857,0.0,0.0,0.9
1137,0.0,0.0,0.0,0.0,0.0,0.85014,0.0,0.0,0.0,0.93343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
89746,0.78889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
