,Bedroom,Dinning,Livingroom,Bathroom,Kitchen,bench,surfboard,chair,couch,potted plant,bed,dining table,toilet,tv,refrigerator,y_test,y_pred
14396,0.88674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
43240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92137,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
116031,0.85379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56392,0.0,0.0,0.0,0.0,1.0,0.7
106597,0.0,0.0,0.0,0.81754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
88468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89345,0.0,0.0,0.89345,0.0,0.0,0.0,0.0,1.0,0.9
60723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8622,0.32293,0.0,0.8622,0.0,0.0,0.0,0.0,1.0,0.5
75573,0.0,0.0,0.0,0.0,0.0,0.0,0.53326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39047,0.0,0.0,0.3
42734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59937,0.43075,0.0,0.0,0.0,0.0,0.0,1.0,0.9
97577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59043,0.80504,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8
17643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
99506,0.0,0.75908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
24978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
115983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74343,0.0,1.0,0.0
69474,0.0,0.0,0.81232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
75952,0.0,0.0,0.0,0.0,0.0,0.0,0.29295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
113671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88393,0.0,0.0,0.0,0.44486,0.0,0.0,0.0,0.0,0.1
75227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49394,0.39306,0.0,0.0,0.0,1.0,0.4
39652,0.75231,0.0,0.0,0.0,0.0,0.0,0.0,0.40075,0.0,0.0,0.70609,0.0,0.0,0.0,0.0,1.0,0.9
82159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61382,0.0,0.0,0.0,1.0,1.0
85142,0.0,0.0,0.0,0.0,0.0,0.0,0.68292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
49861,0.0,0.80603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62931,0.0,0.0,0.0,1.0,1.0
84745,0.0,0.0,0.0,0.77264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15486,0.0,0.75278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
9246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29186,0.0,0.0,0.0,0.0,0.0,0.3
16287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8552,0.86369,0.0,0.0,0.0,0.0,0.0,1.0,0.4
94943,0.0,0.75841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9
78528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18548,0.0,0.0,0.0,0.0,0.0,0.87157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26031,0.0,0.0,0.0,0.0,0.0,0.0,0.22269048481887532
72939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
81597,0.0,0.0,0.0,0.0,0.0,0.0,0.81304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
94395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52386,0.0,0.0,0.0,1.0,1.0
38751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71385,0.0,0.94449,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63074,0.0,0.0,0.75381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
69174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3
61043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27285,0.0,0.0,0.0,0.0,1.0,1.0
77604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76626,0.0,0.0,0.0,0.0,1.0,1.0
91006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57349,0.0,0.75458,0.0,0.0,0.0,0.0,0.0,0.0,0.2
61751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66482,0.0,0.0,0.0,0.0,0.7
32506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42783,0.0,0.0,0.0,0.0,0.0,0.0,0.3
87657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65384,0.90142,0.64386,0.0,0.0,0.0,0.0,0.0,0.0,0.2
81816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
12433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25319,0.0,0.0,0.0,0.0,1.0,1.0
1901,0.0,0.0,0.0,0.0,0.0,0.0,0.43712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
85474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7
94018,0.0,0.89298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50852,0.0,0.0,0.0,1.0,1.0
102108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5462,0.87402,0.76425,0.5462,0.40459,0.0,0.0,0.0,0.0,0.2
56900,0.0,0.0,0.0,0.0,0.79766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29167,0.0,0.0,0.0,0.0
82976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84856,0.0,0.0,0.0
9219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79139,0.0,0.0,0.0,0.85681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34420,0.76252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
63873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57947,0.0,0.0,0.0,0.0,0.0,1.0,0.0
76615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90091,0.0,0.0,0.52402,0.0,0.0,0.0,0.0,1.0,0.8
57925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8727,0.25029,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3
70304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82636,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
53769,0.0,0.0,0.0,0.0,0.0,0.62448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80776,0.0,0.0,0.0,0.0,1.0
109469,0.0,0.75307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15802,0.0,0.80627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8
424,0.0,0.0,0.0,0.76845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
61268,0.0,0.0,0.0,0.0,0.0,0.0,0.6281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
102955,0.0,0.0,0.0,0.83659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7697,0.0,0.0,0.0,1.0,1.0
73467,0.0,0.0,0.0,0.0,0.0,0.79781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
39633,0.0,0.0,0.0,0.0,0.0,0.63361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
31395,0.0,0.0,0.0,0.0,0.0,0.86967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
86282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41485,0.0,0.0,0.0
40848,0.0,0.78356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4649,0.0,0.0,0.47873,0.0,0.0,0.0,0.0,0.0,1.0
114604,0.80725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8
84656,0.0,0.0,0.0,0.0,0.0,0.51861,0.0,0.0,0.36937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27886,0.0,0.0,0.0,1.0,1.0
23042,0.78059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30506,0.0,0.0,0.0,0.0,0.7
51635,0.0,0.0,0.0,0.0,0.0,0.82713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
116553,0.0,0.0,0.0,0.0,0.0,0.81794,0.0,0.60063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
81116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84564,0.0,0.0,0.0
1084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51686,0.9417,0.0,0.0,0.0,0.0,0.0,1.0,0.1
90899,0.0,0.0,0.0,0.0,0.0,0.89626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
77458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61276,0.81714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
24659,0.0,0.0,0.0,0.0,0.0,0.43502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
95645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46995,0.0,0.0,0.0
54391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81722,0.0,0.0,0.0,1.0,1.0
41708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92219,0.0,0.0,0.4
13092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
34242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83487,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9
52588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35463,0.0,0.0,0.0,0.0,0.9
110442,0.0,0.0,0.0,0.84174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29280,0.0,0.0,0.0,0.0,0.0,0.50547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
106119,0.0,0.79365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
58685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33175,0.0,0.0,0.0,0.0,1.0,1.0
94326,0.81209,0.0,0.0,0.0,0.0,0.81685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
107633,0.85514,0.0,0.0,0.0,0.85514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
72395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76236,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
66259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64542,0.0,0.0,0.0,1.0,1.0
18594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64573,0.0,0.0,0.0,1.0,1.0
27682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5861,0.0,0.0,0.0,0.0,1.0
94390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73823,0.0,0.0,0.0,1.0,1.0
49059,0.0,0.0,0.0,0.8071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61395,0.0,0.85064,0.0,0.0,0.83392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13648,0.0,0.0,0.7534,0.0,0.0,0.0,0.0,0.71974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
64598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83258,0.73347,0.89062,0.0,0.0,0.0,0.0,0.0,1.0,0.0
116036,0.0,0.0,0.0,0.0,0.0,0.5216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63435,0.88817,0.0,0.81144,0.0,0.0,0.0,1.0,0.0
24308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.935,0.0,0.0,0.0
31409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87176,0.68206,0.0,0.0,0.0,0.0,0.0,0.0,0.6
82263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
68379,0.82213,0.0,0.0,0.0,0.0,0.0,0.0,0.4323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
5249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68904,0.0,0.0,0.0,0.0,0.7366,0.0,1.0,0.5
113482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
18947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52368,0.85175,0.0,0.0,0.0,0.0,0.0,1.0,0.3
112712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85047,0.0,0.0,0.0,1.0,0.8
24209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88466,0.0,0.0,0.4248,0.0,0.0,0.0,0.0,1.0,0.5
64206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91598,0.0,0.0,0.0
73346,0.0,0.0,0.0,0.0,0.0,0.0,0.47723,0.0,0.0,0.0,0.58858,0.0,0.0,0.0,0.0,0.0,0.2
44042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26868,0.0,0.0,0.0,1.0,1.0
100865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1
56357,0.79793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1
97426,0.0,0.0,0.0,0.0,0.0,0.73574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72313,0.0,0.80774,0.0,0.0,0.0,0.0,0.0,1.0,0.3
107190,0.80276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
539,0.0,0.77703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2
56612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43485,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
46855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89105,0.60429,0.0,0.0,0.0,0.0,0.0,0.0,0.8
50917,0.0,0.0,0.0,0.0,0.0,0.0,0.64666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47924,0.6932,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7
98945,0.0,0.0,0.0,0.86688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89548,0.0,0.0,0.2
67883,0.0,0.0,0.0,0.85874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
58475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1
99184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87352,0.49363,0.0,0.0,0.0,0.0,0.0,0.0,0.3
105442,0.0,0.76471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
44481,0.0,0.75619,0.0,0.0,0.0,0.0,0.41483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
114941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90004,0.0,0.0,0.67143,0.0,0.0,0.0,0.0,1.0,0.8
110867,0.0,0.0,0.0,0.0,0.0,0.0,0.46572,0.0,0.0,0.0,0.0,0.0,0.0,0.3743,0.0,0.0,0.1
67393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34812,0.0,0.0,0.0,0.0,0.0,0.4
101285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43292,0.0,0.0,0.83288,0.0,0.0,0.0,1.0,0.6
33130,0.0,0.76103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
24110,0.0,0.0,0.0,0.0,0.0,0.0,0.55199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
20656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72387,0.9193,0.89246,0.72387,0.0,0.0,0.0,0.0,1.0,0.1
16276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75288,0.0,1.0,0.8
89627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52705,0.0,1.0,0.2
102705,0.0,0.0,0.0,0.0,0.0,0.0,0.76562,0.0,0.0,0.0,0.0,0.33738,0.0,0.0,0.0,0.0,1.0
115795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
57527,0.0,0.0,0.0,0.0,0.0,0.0,0.29353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
11800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4
47277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76505,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8
32149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77088,0.0,1.0,0.4
27992,0.0,0.0,0.0,0.0,0.0,0.0,0.35894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
27222,0.0,0.0,0.0,0.0,0.0,0.92267,0.0,0.85995,0.0,0.91743,0.0,0.0,0.0,0.0,0.0,0.0,0.4
24533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93627,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4
51243,0.0,0.0,0.0,0.0,0.0,0.0,0.47797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3
113327,0.0,0.80664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65879,0.0,0.0,0.0
76195,0.0,0.0,0.0,0.0,0.0,0.6318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92878,0.0,0.0,0.0
8781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60835,0.0,0.60835,0.0,0.0,0.0,0.0,0.0,0.0,0.2
71344,0.0,0.0,0.0,0.0,0.0,0.72382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28657,0.0,0.0,0.4
51734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42688,0.0,0.0,0.0,0.0,0.0,0.4
76556,0.0,0.75811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8
5243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51049,0.50078,0.0,0.0,0.0,0.0,0.0,1.0,0.4
71018,0.0,0.0,0.0,0.85641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73809,0.0,0.0,0.0,1.0,1.0
37325,0.0,0.0,0.0,0.0,0.0,0.78426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
92242,0.0,0.0,0.0,0.0,0.0,0.57518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
40453,0.0,0.0,0.0,0.85639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51109,0.83649,0.0,0.0,0.28794,0.0,0.0,0.0,1.0,0.6
17266,0.0,0.0,0.0,0.0,0.0,0.37093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85585,0.0,0.0,0.58731,0.0,0.0,0.0,0.0,1.0,0.8
79954,0.85036,0.0,0.0,0.0,0.0,0.0,0.0,0.78417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7745,0.0,0.0,0.0,0.0,1.0,1.0
54865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50223,0.60727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
2543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82803,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
83348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40624,0.0,0.0,0.0,1.0,0.1
110573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86153,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
79066,0.84326,0.84326,0.0,0.0,0.0,0.87989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
82916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
107016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
2558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4034,0.0,0.0,0.0,0.0,1.0,0.0
35963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57633,0.0,0.0,0.0
93080,0.0,0.0,0.0,0.0,0.7631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45212,0.0,0.0,0.0,0.0,0.0,0.0,0.86152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9
73372,0.0,0.0,0.0,0.82336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90029,0.0,1.0,0.2
82596,0.0,0.0,0.0,0.0,0.0,0.0,0.27274,0.0,0.84806,0.0,0.0,0.32126,0.0,0.0,0.0,1.0,0.6
1905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29903,0.0,0.0,0.0,0.0,1.0,0.7
