,Bedroom,Dinning,Livingroom,Bathroom,Kitchen,bench,snowboard,surfboard,chair,couch,potted plant,bed,dining table,tv,refrigerator,y_test,y_pred
14704,0.8252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6
33968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62253,0.0,0.0,0.7
90838,0.82127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
39335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9
96279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58941,0.0,0.0,1.0
56703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79438,0.0,0.0,1.0,1.0
40133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80076,0.0,1.0,0.8
110606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
13384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30817,0.0,0.0,0.47866,0.0,0.0,0.0,1.0,0.3
109826,0.0,0.0,0.0,0.0,0.0,0.5281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
117860,0.0,0.0,0.0,0.0,0.0,0.50714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8683,0.0,0.0,0.0,0.6
106130,0.0,0.75091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6
102127,0.0,0.0,0.0,0.0,0.0,0.0,0.80497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9013,0.0,0.0,0.0,0.0,0.0,1.0,0.2
43600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77321,0.0,0.0,0.0,0.0,0.0,1.0,1.0
75892,0.0,0.0,0.0,0.0,0.0,0.70748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92236,0.0,0.0,0.0,0.8
111712,0.0,0.0,0.0,0.0,0.0,0.0,0.59542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
83190,0.0,0.0,0.0,0.0,0.0,0.0,0.57525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
86644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41714,0.0,0.0,1.0,1.0
57485,0.0,0.0,0.0,0.0,0.0,0.44894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9
6043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
66093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76187,0.0,0.0,1.0,0.7
36847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82013,0.0,0.0,1.0,0.6
115657,0.0,0.0,0.0,0.81623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
100003,0.0,0.0,0.0,0.0,0.0,0.92077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2
62426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88116,0.0,0.0,0.0,0.0,0.0,1.0,0.0
97426,0.0,0.0,0.0,0.0,0.0,0.73574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48833,0.0,0.0,0.0,0.0,0.0,0.0,0.60059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
83348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40624,0.0,0.0,1.0,0.0
104988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87126,0.0,0.0,0.29896,0.0,0.0,0.0,1.0,0.3
5865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
90080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9
60863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59685,0.0,0.0,0.6
115895,0.0,0.0,0.0,0.0,0.0,0.65461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109851,0.76596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1
100919,0.0,0.0,0.0,0.0,0.0,0.0,0.92671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
31245,0.77893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.725
4028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77038,0.0,0.0,0.0,0.0,0.0,1.0,0.8
1380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108895,0.0,0.0,0.0,0.0,0.0,0.73971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83378,0.0,0.0,0.0,0.78804,0.0,0.82283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110602,0.0,0.80576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5152,0.0,1.0,0.1
108886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
43363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37561,0.0,0.0,0.0,0.0,0.8
2219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72092,0.29424,0.63229,0.0,0.0,0.0,1.0,0.9
45988,0.89044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
91343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91985,0.0,0.0,0.0
105273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26758,0.93563,0.0,0.0,0.0,0.0,0.0,1.0,0.3
50063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93946,0.0,0.0,0.0,0.0,0.0,0.1
65126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69086,0.0,0.0,0.0,1.0
17824,0.0,0.0,0.0,0.8133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24451,0.0,0.0,0.0,0.80756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64717,0.0,0.0,0.0,0.0,0.0,0.0,0.73947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
93855,0.0,0.0,0.0,0.0,0.0,0.0,0.90752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
23621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89337,0.9234,0.0,0.0,0.0,0.0,0.0,1.0,0.5
75863,0.0,0.0,0.0,0.0,0.0,0.42966,0.0,0.0,0.0,0.36855,0.0,0.0,0.0,0.0,0.0,0.0,0.1
31734,0.0,0.75261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
58144,0.0,0.0,0.0,0.0,0.0,0.80528,0.0,0.0,0.88023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81674,0.81405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1
19743,0.0,0.0,0.0,0.85552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59096,0.0,0.0,0.0,0.0,1.0,0.0
39525,0.0,0.0,0.0,0.0,0.0,0.0,0.7448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
117075,0.0,0.0,0.0,0.0,0.0,0.0,0.81643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
58410,0.0,0.0,0.0,0.0,0.0,0.0,0.79588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
56483,0.0,0.76005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
100344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78079,0.89506,0.88542,0.0,0.5006,0.0,0.0,0.0,0.1
85443,0.0,0.0,0.0,0.0,0.0,0.27161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
1315,0.0,0.0,0.0,0.0,0.0,0.83372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2959,0.80344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6
57469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92638,0.0,0.0,0.1
86446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26585,0.0,0.0,0.0,1.0,0.0
44692,0.0,0.0,0.0,0.0,0.0,0.7761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72203,0.0,0.0,0.0,0.0,0.0,0.85968,0.0,0.0,0.80507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82142,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
4737,0.76135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
97616,0.0,0.0,0.0,0.0,0.0,0.0,0.71058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
38443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76959,0.79714,0.0,0.54122,0.0,0.0,1.0,0.3
59578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1
99035,0.0,0.0,0.8496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
114651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83003,0.0,0.0,0.0,1.0,0.6
7651,0.0,0.0,0.0,0.0,0.0,0.4424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
66725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61327,0.0,0.0,0.2979,0.0,0.32912,0.0,1.0,0.8
117314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
98233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82514,0.0,0.0,0.0,1.0,0.4
60594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27634,0.0,0.42975,0.0,0.0,0.0,1.0,0.9
53622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43387,0.91226,0.0,0.0,0.0,0.0,0.0,0.0
78868,0.0,0.0,0.0,0.0,0.0,0.0,0.82825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
101767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91962,0.0,0.0,0.0,0.0,0.0,0.0
48937,0.81222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71885,0.63586,0.0,0.0,0.0,0.0,0.0,1.0,0.7
57928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82335,0.0,0.0,0.8
88534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56823,0.0,0.0,1.0,1.0
3235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57319,0.0,0.86729,0.0,0.0,0.0,0.0,0.0,0.0
102618,0.83973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
56509,0.0,0.0,0.0,0.0,0.0,0.0,0.9228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
93175,0.0,0.0,0.0,0.0,0.0,0.0,0.90481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
10740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79898,0.0,0.0,0.0,0.0,0.0,0.0,0.7
96037,0.0,0.0,0.0,0.75902,0.0,0.0,0.0,0.0,0.66754,0.0,0.0,0.92068,0.0,0.0,0.0,1.0,0.2
106825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65008,0.26558,0.70951,0.0,0.4511,0.0,0.0,0.0,0.3
28510,0.0,0.77172,0.0,0.0,0.0,0.0,0.64029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
48509,0.0,0.0,0.0,0.0,0.0,0.74901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28263,0.0,0.26935,0.0,0.0,0.7
32980,0.0,0.0,0.0,0.0,0.0,0.82056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117390,0.0,0.0,0.0,0.83849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87397,0.0,1.0,0.1
25680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82988,0.37852,0.0,0.0,0.0,0.0,0.0,0.0
89963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27426,0.0,1.0,0.1
99324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62384,0.0,0.0,0.8
17989,0.0,0.0,0.0,0.0,0.0,0.0,0.8094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
43361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26671,0.0,0.0,0.0,1.0,0.0
106295,0.0,0.0,0.0,0.0,0.0,0.45605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92607,0.0,0.0,1.0,1.0
111061,0.0,0.0,0.0,0.0,0.0,0.70532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75479,0.9381,0.0,0.0,0.0,0.0,0.0,1.0,0.6
7608,0.0,0.0,0.0,0.87125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
86671,0.0,0.75064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
15418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34398,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58792,0.81196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78368,0.0,0.0,0.0,1.0,0.4
113476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7495,0.0,1.0,0.0
9121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85118,0.0,0.0,0.29298,0.0,0.0,0.0,0.0,0.2
65289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64648,0.0,1.0,0.0
24784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82056,0.0,0.0,0.0,0.0,0.0,1.0,1.0
10889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83288,0.0,0.0,0.0,1.0,0.4
88454,0.81598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.872,0.0,0.0,0.64508,0.0,0.0,0.0,0.0,0.4
99842,0.0,0.0,0.0,0.0,0.0,0.0,0.85771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
99664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9304,0.0,0.0,0.0,1.0,0.9
111106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75608,0.0,1.0,0.4
46855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89105,0.60429,0.0,0.0,0.0,0.0,0.0,0.6
2157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69035,0.73964,0.0,0.48316,0.0,0.0,1.0,0.8
72315,0.0,0.0,0.0,0.0,0.0,0.47233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44051,0.76706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84059,0.0,0.0,1.0,0.8
86619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7613,0.0,0.0,0.0,0.0,0.0,1.0,1.0
100814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29164,0.0,0.0,1.0,1.0
111831,0.0,0.79188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51419,0.0,0.0,1.0,1.0
51896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71099,0.0,0.0,1.0,1.0
59821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
82434,0.0,0.0,0.0,0.0,0.0,0.75569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50356,0.0,0.0,0.1
67640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.642,0.0,0.0,0.0,1.0,1.0
102927,0.0,0.0,0.0,0.0,0.0,0.31364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7
16325,0.0,0.0,0.0,0.0,0.0,0.80913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
18548,0.0,0.0,0.0,0.0,0.0,0.87157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80106,0.0,0.0,0.0,0.0,0.0,0.0,0.90751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
111623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68009,0.0,0.0,0.0,1.0
52484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49874,0.0,0.0,1.0,1.0
39158,0.0,0.0,0.75712,0.0,0.0,0.0,0.0,0.0,0.91038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
62126,0.89452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88523,0.0,0.0,0.0,0.0,0.0,0.0,0.7
93934,0.0,0.0,0.0,0.76799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
117794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70641,0.0,1.0,0.0
64666,0.0,0.7731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48166666666666663
38842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82205,0.0,0.0,0.0
55863,0.85559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3
48926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78595,0.0,0.0,1.0,1.0
22083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37511,0.0,0.0,1.0,0.2
4477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17000,0.0,0.7758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
42392,0.0,0.0,0.0,0.77467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
18151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31947,0.39906,0.63542,0.0,0.0,0.0,0.0,0.0,0.4
42705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53743,0.0,0.0,0.0,0.0,0.0,0.0,0.9
11251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43768,0.91642,0.0,0.0,0.0,0.0,0.0,1.0,0.8
37013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84966,0.0,0.7633,0.0,0.0,0.0,1.0,0.2
71680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
63295,0.0,0.0,0.0,0.89625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88544,0.0,0.0,0.0,1.0,1.0
76550,0.0,0.0,0.0,0.0,0.0,0.46944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89608,0.0,0.0,0.0
2273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
50083,0.0,0.0,0.0,0.0,0.0,0.0,0.84268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
51264,0.0,0.0,0.0,0.0,0.0,0.0,0.87443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
62128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
97261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47786,0.52678,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
75430,0.0,0.0,0.0,0.0,0.0,0.69724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8
41791,0.8041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2
47392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87552,0.86483,0.27398,0.0,0.41505,0.0,0.0,0.0,0.4
40585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88828,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
117942,0.0,0.83007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
38760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89316,0.87986,0.92394,0.0,0.83649,0.0,0.0,0.0,0.0
63338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
88963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
34645,0.0,0.0,0.0,0.0,0.0,0.0,0.40889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7
97068,0.0,0.76021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6
77693,0.0,0.0,0.0,0.0,0.82193,0.89592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35693,0.0,0.0,0.3
102086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26718,0.0,0.0,1.0,1.0
111027,0.0,0.0,0.0,0.0,0.0,0.0,0.84457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
97168,0.0,0.0,0.0,0.84702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
66817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24104,0.0,0.0,0.0,0.77726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76182,0.0,0.0,1.0,0.1
35098,0.0,0.0,0.0,0.0,0.0,0.0,0.72143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
