,Bedroom,Dinning,Livingroom,Bathroom,Kitchen,bench,snowboard,surfboard,chair,couch,potted plant,bed,dining table,tv,y_test,y_pred
86342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62684,0.0,1.0,1.0
94494,0.0,0.81762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
114666,0.0,0.0,0.0,0.0,0.0,0.0,0.66355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
37395,0.0,0.0,0.0,0.75003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1
88264,0.0,0.0,0.0,0.0,0.0,0.72157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21844,0.0,0.0,0.0,0.0,0.0,0.88343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
29502,0.0,0.0,0.0,0.0,0.0,0.0,0.80573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
20444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51729,0.0,0.0,0.0,0.0,1.0,1.0
5746,0.0,0.0,0.0,0.0,0.0,0.37124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81628,0.0,1.0,1.0
72834,0.0,0.0,0.0,0.0,0.0,0.45348,0.0,0.0,0.47184,0.0,0.0,0.0,0.0,0.0,1.0,0.2
44951,0.0,0.76257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
70788,0.0,0.0,0.0,0.90402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87422,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20532,0.0,0.0,0.0,0.0,0.0,0.0,0.89271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
23597,0.0,0.0,0.0,0.0,0.0,0.0,0.84896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
79960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
28265,0.0,0.0,0.0,0.0,0.0,0.47589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
71287,0.75432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2
114574,0.0,0.0,0.0,0.0,0.77724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
51148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53724,0.0,0.0,0.0,0.0,0.0,0.0,0.3
16977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87354,0.33234,0.53997,0.0,0.55515,0.0,1.0,0.0
74007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86837,0.0,0.7
43738,0.0,0.0,0.0,0.0,0.0,0.53351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60183,0.0,0.0,0.0,0.0,0.0,0.0,1.0
86079,0.0,0.83786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8
100397,0.0,0.0,0.0,0.0,0.0,0.83567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
23828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49578,0.0,1.0,1.0
28637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95098,0.0,0.0,0.0,0.0,0.0,0.9252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25016,0.0,0.0,0.0,0.0,0.75311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
36296,0.0,0.0,0.0,0.0,0.0,0.0,0.81135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
81513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86363,0.0,0.79403,0.0,0.0,0.0,0.0,0.1
113763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26587,0.0,0.0,0.54304,0.0,0.0,0.7
38381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90913,0.0,0.0,1.0,1.0
34743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3147,0.0,1.0,1.0
108993,0.0,0.0,0.0,0.0,0.0,0.0,0.90489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
112990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56537,0.0,0.0,0.0,0.0,1.0,0.8
89813,0.0,0.0,0.0,0.0,0.0,0.0,0.86099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
60969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79034,0.0,0.0,0.0,0.0,1.0,0.1
75564,0.0,0.7774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7
95786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80502,0.0,0.38214,0.0,0.0,0.6
28456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89367,0.8842,0.0,0.0,0.0,0.0,0.0,0.6
86423,0.0,0.0,0.0,0.0,0.0,0.86271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87369,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3
99234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77356,0.0,0.0,0.0,0.0,0.0,0.0,0.3
13357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58903,0.0,0.0,0.0,0.0,1.0,1.0
118010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3917,0.0,0.80155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
108664,0.78736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2
12218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5337,0.0,0.30165,0.0,0.0,0.0,0.0,0.4
32307,0.0,0.0,0.0,0.0,0.0,0.0,0.8663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
78658,0.0,0.84616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
113985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88094,0.0,0.0
39946,0.0,0.0,0.0,0.0,0.0,0.51467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
115955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45747,0.0,0.0,0.0,0.0,0.0,1.0,0.5
49391,0.0,0.75196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3466666666666666
14829,0.0,0.83779,0.0,0.0,0.0,0.0,0.0,0.0,0.60202,0.0,0.0,0.0,0.0,0.0,0.0,1.0
108327,0.0,0.78042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
2972,0.0,0.0,0.0,0.0,0.0,0.0,0.8581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
103237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51447,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7
63857,0.0,0.0,0.0,0.0,0.0,0.45287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80489,0.0,1.0,1.0
14963,0.0,0.75515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6
83730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38683,0.82009,0.85546,0.0,0.0,0.0,0.0,0.4
98017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79788,0.38481,0.0,0.0,0.0,0.0,1.0,1.0
111940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83507,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37951,0.0,0.0,0.0,0.0,0.77903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
98911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76085,0.78596,0.76085,0.0,0.0,0.0,1.0,0.2
97287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63653,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1
80206,0.0,0.0,0.0,0.0,0.0,0.87799,0.0,0.0,0.0,0.77498,0.0,0.0,0.0,0.0,0.0,0.5
103038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36023,0.87346,0.0,0.74279,0.0,0.0,0.5
80159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30709,1.0,0.9
44505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56963,0.0,0.0
23141,0.0,0.0,0.0,0.0,0.0,0.0,0.7937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1490,0.0,0.0,0.0,0.0,0.0,0.60682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56598,0.0,0.0
11189,0.0,0.0,0.0,0.0,0.0,0.0,0.78496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
112959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75477,1.0,0.2
114142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42083,0.0,0.0,0.0,1.0
47255,0.0,0.0,0.0,0.0,0.0,0.0,0.68937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
108311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
4092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44835,0.0,0.0,1.0,1.0
93156,0.81907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75066,0.0,0.0,0.0,0.0,0.0,0.0,0.2
79590,0.0,0.0,0.0,0.0,0.0,0.0,0.62824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
27769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38085,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8
55600,0.0,0.0,0.0,0.0,0.0,0.0,0.31953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
55164,0.0,0.0,0.0,0.0,0.0,0.0,0.87252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
105090,0.0,0.0,0.0,0.0,0.0,0.0,0.84043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
5404,0.0,0.0,0.0,0.0,0.0,0.0,0.87918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
40340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62997,0.0,0.0,0.4795,0.0,0.0,1.0,0.6
115013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55217,0.0,1.0,1.0
113792,0.0,0.0,0.0,0.0,0.0,0.25718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29853,0.0,0.0
108834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73767,0.0,1.0,1.0
5107,0.0,0.0,0.0,0.75254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3
17464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5533,0.0,1.0,1.0
83180,0.0,0.78647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
112539,0.0,0.81185,0.0,0.0,0.0,0.0,0.0,0.0,0.64955,0.0,0.0,0.0,0.0,0.0,0.0,0.4
9205,0.86206,0.0,0.0,0.0,0.0,0.28863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
109098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82102,0.0,1.0,1.0
79323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25669,1.0,0.13333333333333333
78630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85149,0.0,0.0,1.0,1.0
93473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74177,0.0,0.0,0.80094,0.0,0.0,1.0,0.9
31160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27719,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
104435,0.0,0.0,0.0,0.0,0.0,0.61744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
2813,0.0,0.0,0.0,0.0,0.0,0.0,0.66903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
42607,0.77868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
94007,0.0,0.0,0.0,0.0,0.0,0.0,0.79636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
72077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30659,0.0,1.0,1.0
116130,0.80399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88682,0.0,0.0,0.0,0.8
36597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
35014,0.0,0.0,0.0,0.0,0.0,0.65183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
49472,0.0,0.0,0.0,0.0,0.0,0.0,0.72986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
116680,0.0,0.0,0.0,0.0,0.0,0.82076,0.0,0.0,0.0,0.63283,0.0,0.0,0.0,0.0,0.0,0.1
65627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34397,0.83518,0.0,0.0,0.0,0.0,0.0,1.0,0.3
54144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50608,0.0,0.0,1.0,1.0
110787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87025,0.0,0.0,0.55224,0.0,0.0,0.0,0.8
41034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80634,0.0,1.0,1.0
14530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6017,0.0,0.7
111531,0.0,0.0,0.0,0.75885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
5258,0.0,0.80552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6
62739,0.0,0.77669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
50537,0.0,0.0,0.0,0.0,0.0,0.0,0.87045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
61188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90854,0.0,0.0,0.3419,0.0,0.0,1.0,0.0
20786,0.0,0.0,0.0,0.0,0.0,0.0,0.77996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
49163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56559,0.0,0.0,1.0,0.7
77839,0.83478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9033,0.0,0.0,0.0,0.0,1.0,0.5
106014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85896,0.0,0.0,0.0,0.0,1.0,0.2
1416,0.0,0.0,0.0,0.0,0.0,0.30932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6325,0.0,0.0,0.0,0.81099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73465,0.0,0.0,0.0,0.82361,0.0,1.0,0.3
104468,0.0,0.75388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7
83355,0.0,0.0,0.0,0.0,0.0,0.0,0.79116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
96326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28776,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70886,0.0,0.0,0.0,0.0,1.0,1.0
57392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8635,0.0,1.0,0.9
98811,0.0,0.77491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
25390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84405,0.50508,0.0,0.0,0.0,0.0,1.0,0.3
113618,0.0,0.0,0.0,0.89393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
103607,0.0,0.0,0.0,0.0,0.0,0.0,0.63521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
61832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8376,0.0,0.0,0.0,0.0,0.0,0.9
8271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44505,0.37302,0.0,0.0,0.0,0.0,0.6
44478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37154,0.7667,0.0,0.0,0.0,0.0,0.0,0.7
81545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48805,0.0,1.0,1.0
104140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85274,0.0,0.0,0.54191,0.0,0.0,1.0,0.8
106982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34159,0.0,1.0,1.0
6486,0.0,0.0,0.0,0.0,0.0,0.0,0.69312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
101746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78755,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
81469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
111614,0.0,0.0,0.0,0.0,0.0,0.69783,0.0,0.0,0.45976,0.0,0.86487,0.0,0.0,0.0,0.0,0.1
29875,0.77321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
115605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85086,0.0,0.0,0.0,0.0,1.0,0.9
9688,0.0,0.0,0.0,0.0,0.0,0.69906,0.0,0.0,0.29696,0.0,0.0,0.0,0.0,0.0,0.0,0.2
67621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81964,0.62384,0.66168,0.0,0.36123,0.0,1.0,0.2
114225,0.0,0.0,0.0,0.0,0.0,0.0,0.78414,0.0,0.0,0.68492,0.0,0.0,0.0,0.0,1.0,1.0
79081,0.0,0.76878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
462,0.0,0.0,0.0,0.0,0.0,0.0,0.8324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
56330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26454,0.0,0.7395,0.0,0.0,0.40647,0.0,1.0,1.0
89312,0.0,0.0,0.0,0.0,0.0,0.32271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81847,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3619,0.0,0.7517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
57898,0.0,0.0,0.0,0.0,0.0,0.59471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99452,0.0,0.0,0.0,0.0,0.0,0.0,0.84998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
32115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53751,0.0,0.0,0.0,0.0,0.0,1.0,0.3
115507,0.0,0.0,0.0,0.0,0.0,0.0,0.86609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
89746,0.78889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
98139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34538,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
104165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35138,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8
26303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
63124,0.0,0.0,0.0,0.0,0.0,0.67426,0.0,0.0,0.0,0.0,0.6736,0.0,0.0,0.0,0.0,0.1
67126,0.0,0.0,0.0,0.0,0.0,0.0,0.91393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
78402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52055,0.85671,0.45001,0.0,0.0,0.0,0.0,0.7
62978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49963,1.0,0.1
37588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39997,0.0,0.0,0.0,0.0,0.91366,0.0,1.0,0.5
18493,0.0,0.78907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6
47111,0.78471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9
80992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29445,0.0,1.0,1.0
29865,0.0,0.0,0.0,0.0,0.0,0.0,0.59828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
68584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90894,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63876,0.0,0.0,0.0,0.0,0.0,0.0,0.68109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
18569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31336,0.0,1.0,1.0
99570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
81890,0.0,0.0,0.0,0.79749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
11603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28961,0.92107,0.0,0.0,0.0,0.0,0.0,0.9
89096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40793,0.0,0.0,1.0,0.3
96034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26608,0.0,0.0,0.0,0.0,0.0,0.3
113195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76931,0.0,0.0,1.0
73747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49408,0.0,1.0,1.0
60596,0.0,0.0,0.0,0.0,0.0,0.42585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53712,0.0,0.0,0.0,0.81791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
45908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76961,0.0,1.0,0.9
93413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9263,0.0,0.9263,0.0,0.0,0.0
62802,0.76255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6583333333333334
32358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32234,0.0,0.0,0.0,0.0,0.0,1.0,0.0
82800,0.77868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52002,0.65973,0.0,0.0,1.0,0.4
6648,0.0,0.0,0.0,0.0,0.0,0.60103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6224,0.0,0.0,0.0,0.0,0.0,0.71548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7
